,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
278,T30929650,A/B testing for content discovery,,C2621733,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
iPad
iPhone",P2,GQA-2523,Regression P2s - Prod,Fire Tablet,R114232,A/B Testing,0,,Untested,,,Regression,
279,T30929819,Audio Description – Spotlight page - Audio Descriptive library – Browse and Filter,Gunda Gupta,C2653263,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2640,Regression P2s - Prod,Fire Tablet,R114232,Spotlight Page,1,,Passed,Gunda Gupta,6/21/2023 6:22 AM,Regression,
280,T30929820,Audio Description – Spotlight page – Series selection,,C2653264,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2640,Regression P2s - Prod,Fire Tablet,R114232,Spotlight Page,1,,Untested,,,Regression,
281,T30929662,Audio Description - Audio Description Content chip is available,Gunda Gupta,C2621914,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2642,Regression P2s - Prod,Fire Tablet,R114232,Within Navigation,1,,Passed,Gunda Gupta,6/21/2023 4:34 AM,Regression,
282,T30929702,User can not see <AssetType> with watching progress in Hero and For you rails,Gunda Gupta,C2622566,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Fire Tablet,R114232,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
283,T30929703,<AssetType> with watching progress is demoted to the end in horizontally re-ranked rails,Gunda Gupta,C2622568,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Fire Tablet,R114232,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
284,T30929729,<AssetType> with watching progress is demoted to the end in Query-driven and Curated rails,Gunda Gupta,C2622686,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Fire Tablet,R114232,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
285,T30929730,User can see watched content suspended in ML-driven rails,Gunda Gupta,C2622732,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Fire Tablet,R114232,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
286,T30929731,User can see watched content suspended and returned in Query-driven and Curated rails,Gunda Gupta,C2622737,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Fire Tablet,R114232,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
287,T30929722,Email Deeplink happy path,,C2622631,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
288,T30929723,Push notification deeplink happy path,,C2622632,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
289,T30929724,In-app notification deep link happy path,,C2622634,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
290,T30929705,Deep Link to Series detail page for unauth user,,C2622576,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
291,T30929707,Deep Link to Series detail page for signed in user,,C2622592,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
292,T30929719,Deep Link to Movie detail page for unauth user,,C2622626,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,GQA-2197,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
293,T30929725,Deep Link to Movie detail page for signed in user,,C2622642,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
294,T30929720,Deep Link to Franchise page for unauth user,,C2622627,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-1994",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
295,T30929726,Deep Link to Franchise page for signed in user,,C2622643,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-1994",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
296,T30929708,Deep Link to asset which doesn't exist on the app,,C2622593,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
297,T30929709,Legacy HBO Max deep Link on BEAM app,,C2622594,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
298,T30929710,Deep Link for user who don't have app installed on device,,C2622595,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
299,T30929712,Kid profile with parental code enabled trying to deep link restricted content,,C2622597,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
300,T30929728,Kid profile with parental code enabled trying to deep link restricted content from profile picker,,C2622645,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010",Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
301,T30929727,Locked adult profile accessing the deep link,,C2622644,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
302,T30929714,Deep Link to Primary settings screen on mobile for unauth user,,C2622605,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2185,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
303,T30929735,Deep Link to Primary settings screen on mobile for Signed user,,C2622788,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2185,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
304,T30929717,Deep Link to Who's watching screen for unauth user,,C2622614,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2328,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
305,T30929778,Deep Link to Who's watching screen for signed user,,C2623799,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2328,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
306,T30929715,Deep Link to content page with auto adding to My List for unauth user,,C2622611,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2012,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
307,T30929716,Deep Link to content page with auto adding to My List for signed in user,,C2622613,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2012,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
308,T30929743,Deep Link to video player which has existing playback markers as signed user,,C2622880,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2184,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
309,T30929757,Deep Link to account creation page,,C2622991,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,GQA-2010,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
310,T30929779,Deep Link to Shows page for unauth user,,C2624310,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
311,T30929787,Deep Link to Shows page for signed user,,C2624323,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
312,T30929806,Deep Link to New & Notable page for unauth user,,C2625513,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
313,T30929807,Deep Link to New & Notable page for signed user,,C2625514,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
314,T30929780,Deep Link to Movies page for unauth user,,C2624311,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
315,T30929786,Deep Link to Movies page for signed user,,C2624322,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
316,T30929781,Deep Link to My Stuff page for unauth user,,C2624312,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
317,T30929788,Deep Link to My Stuff page for signed user,,C2624324,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
318,T30929782,Deep Link to Genre page for unauth user,,C2624314,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
319,T30929789,Deep Link to Genre page for signed user,,C2624325,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
320,T30929783,Deep Link to Brand page for unauth user,,C2624315,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
321,T30929790,Deep Link to Brand page for signed user,,C2624326,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
322,T30929784,Deep Link to Collection page for unauth user,,C2624316,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
323,T30929791,Deep Link to Collection page for signed user,,C2624327,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Fire Tablet,R114232,Deep Links,1,,Untested,,,Regression,
324,T30929774,Verify Onboarding Notification when subscribing,,C2623676,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2207,Regression P2s - Prod,Fire Tablet,R114232,Marketing Notifications,1,,Untested,,,Regression,
325,T30929775,Validate Onboarding email notification,,C2623677,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2207,Regression P2s - Prod,Fire Tablet,R114232,Marketing Notifications,1,,Untested,,,Regression,
326,T30929818,Validate Recommendation Email In App,,C2648470,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-15198,Regression P2s - Prod,Fire Tablet,R114232,Marketing Notifications,1,,Untested,,,Regression,
327,T30929744,Validate  subscription related notifications - Subscription Confirmation,,C2622906,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
328,T30929745,Validate  subscription related notifications - Subscription Termination,,C2622909,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
iPad
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
329,T30929746,Validate  subscription related notifications - Upgrade or Downgrade Subscription,,C2622910,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
330,T30929747,Validate  subscription related notifications -Plan change/ Switch confirmation,,C2622954,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
331,T30929748,Validate  subscription related notifications - Annual Plan Renewal,,C2622955,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
332,T30929749,Validate  subscription related notifications -Plan change/ Switch not processed,,C2622956,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
333,T30929750,Validate  subscription related notifications - OTP email,,C2622957,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
334,T30929751,Validate  subscription related notifications - Redeeming Promo Offer email,,C2622958,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
335,T30929753,Validate  subscription related notifications - Promo Code Expiration,,C2622960,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
336,T30929752,Validate  subscription related notifications - Washington DC user,,C2622959,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
337,T30929764,Validate Transactional Accounts/Identities Notifications (forgot password),,C2623558,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
338,T30929765,Validate Transactional Accounts/Identities Notifications (Security PIN creation ),,C2623559,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
339,T30929766,Validate Transactional Accounts/Identities Notifications (Security PIN removal ),,C2623560,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
340,T30929767,Validate Transactional Accounts/Identities Notifications (Security PIN updation ),,C2623561,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
341,T30929768,Validate Transactional Accounts/Identities Notifications (Account details updation ),,C2623562,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
342,T30929769,Validate Transactional Accounts/Identities Notifications (Adding Kids Profile ),,C2623563,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
343,T30929770,Validate Transactional Accounts/Identities Notifications (Deleting Kids Profile ),,C2623564,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
344,T30929771,Validate Transactional Accounts/Identities Notifications (Updating Email address ),,C2623565,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
345,T30929785,Validate Transactional Payments Notifications ( Credit card expiration 7 days notification),,C2624318,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2149,Regression P2s - Prod,Fire Tablet,R114232,Transaction Notifications,1,,Untested,,,Regression,
346,T30929763,SIngle day execution,,C2623511,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
iOS
Fire Tab
Roku
Web
Android TV
CTV
tvOS
All Platforms
Comcast
STB",P2,GQA-2565,Regression P2s - Prod,Fire Tablet,R114232,Green Light,0,,Untested,,,Regression,
347,T30929762,Ad time restriction,,C2623340,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2615,Regression P2s - Prod,Fire Tablet,R114232,Ad server configuration,0,,Untested,,,Regression,
348,T30929797,All privacy featured can be viewed in the languages supported in my region,,C2625262,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,General Requirements,1,,Untested,,,Regression,
349,T30929798,Account creation is successful but capturing the acknowledgment/consent is not successful,,C2625263,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,General Requirements,1,,Untested,,,Regression,
350,T30929799,Consent posting fails during account creation in a region where it cannot progress without Privacy Policy Acknowledgement,,C2625265,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,General Requirements,1,,Untested,,,Regression,
351,T30929800,Consent capture is not successful in a region where there are checkboxes for consent,,C2625266,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,General Requirements,1,,Untested,,,Regression,
352,T30929801,Consent capture is not successful in a region where the consents captured are implicit,,C2625267,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,General Requirements,1,,Untested,,,Regression,
353,T30929795,"Front End Consent - CA, CO, CT, or VA user - DNSoS consent persistence across devices",,C2625119,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2652, GQA-21700",Regression P2s - Prod,Fire Tablet,R114232,Buy Flow,3,,Untested,,,Regression,
354,T30929736,Front End Consent - Settings - Privacy Policy,Gunda Gupta,C2622817,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,Settings,2,,Passed,Gunda Gupta,6/21/2023 4:40 AM,Regression,
355,T30929737,Front End Consent - Settings - Terms of Use,Gunda Gupta,C2622823,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Fire Tablet,R114232,Settings,2,,Passed,Gunda Gupta,6/21/2023 4:40 AM,Regression,
